block_group,site_id,DestinationRank,TravelTime,Miles,Kilometers
650,1,20,41.75677312,15.04946179,24.21458402
650,2,11,23.75016108,8.602143552,13.84084897
650,3,2,12.85345661,4.30807194,6.931687752
650,4,9,23.21057172,8.146371169,13.10751121
650,5,12,25.25578473,8.919829696,14.35200598
650,6,7,25.02731793,7.696744772,12.38406234
650,7,10,22.77641197,8.231850736,13.24504783
650,8,4,16.83641343,5.802825866,9.336746818
650,9,23,37.80924414,15.63976818,25.164387
650,10,24,31.64740273,15.66900275,25.21142542
650,11,46,57.90293007,30.09249644,48.41882676
650,12,26,42.91795912,16.31881456,26.25697262
650,13,37,52.24595708,20.80672429,33.47801938
650,14,34,40.35949995,18.45363508,29.69189884
650,15,36,45.99871661,20.6093005,33.16036451
650,16,42,50.6309301,24.03085658,38.66564824
650,17,40,50.64489733,22.69055222,36.50909851
650,18,47,63.01618113,31.12267594,50.07638559
650,19,5,20.71514268,6.063367187,9.755957804
650,20,32,44.52089982,17.65267888,28.40316032
650,21,14,27.74140583,11.63531207,18.72121712
650,22,29,32.43735263,16.9120494,27.21148748
650,23,3,13.45435293,4.469324487,7.191143099
650,24,41,49.14700439,22.82336763,36.72279852
650,25,31,40.60644321,17.11017649,27.53027397
650,26,21,41.75677312,15.04946179,24.21458402
650,27,38,52.7108321,22.22370467,35.75794081
650,28,16,37.2693832,13.86137332,22.30294967
650,29,45,61.89933218,29.49736097,47.46125381
650,30,19,45.63420154,15.03945885,24.19848929
650,31,17,37.74154907,13.99250644,22.51394287
650,32,44,60.98579347,26.90220349,43.28564542
650,33,35,38.80961291,19.99928541,32.17885022
650,34,39,46.84920155,22.43474443,36.09750379
650,35,27,44.30576221,16.49160708,26.5349958
650,36,30,44.65402203,16.93698457,27.25160817
650,37,6,20.86577209,6.848477358,11.01920007
650,38,8,23.02592357,7.903943083,12.71744442
650,39,43,56.20364306,26.3332601,42.37021549
650,40,18,37.46230414,14.36703375,23.11655731
650,41,15,30.7547204,12.61705017,20.30083372
650,42,13,28.72582461,11.10788081,17.87258022
650,43,1,7.946586044,2.039040446,3.280816077
650,44,25,38.79994692,15.84875573,25.50064797
650,45,22,36.54296551,15.43630213,24.83701013
650,46,28,44.66789309,16.81863278,27.06118014
650,47,33,40.74899194,17.87954441,28.76818695
651,1,23,46.7656703,16.94826497,27.26975834
651,2,9,24.18040941,9.262692465,14.90367218
651,3,2,11.5969437,4.453525847,7.165723088
651,4,12,28.53785332,9.982526178,16.06188462
651,5,11,25.68603306,9.58037861,15.41482918
651,6,10,25.56573065,9.33864426,15.02587861
651,7,8,25.63228217,9.206588328,14.81340062
651,8,4,21.42449875,7.545193682,12.14021663
651,9,20,36.55273122,15.78522209,25.39842234
651,10,26,32.18581546,17.31090224,27.8532417
651,11,46,61.89945757,31.73278348,51.05804863
651,12,21,41.66144621,16.46426846,26.49100796
651,13,35,50.98944416,20.9521782,33.71205472
651,14,32,39.10298704,18.59908898,29.92593418
651,15,37,49.99524411,22.24958755,35.79958637
651,16,42,54.62745759,25.67114363,41.30487011
651,17,40,54.64142482,24.33083927,39.14832038
651,18,47,67.01270863,32.76296299,52.71560746
651,19,5,24.71167018,7.703654236,12.39517967
651,20,28,43.2643869,17.79813279,28.63719566
651,21,14,28.27981855,13.27721156,21.3630334
651,22,31,32.97576535,18.55394889,29.85330376
651,23,3,17.22753652,5.974563808,9.613073168
651,24,41,53.14353189,24.46365468,39.36202039
651,25,33,44.60297071,18.75046354,30.16949583
651,26,24,46.7656703,16.94826497,27.26975834
651,27,38,56.7073596,23.86399172,38.39716267
651,28,19,39.86359657,15.71201781,25.28063666
651,29,45,65.89585968,31.13764802,50.10047567
651,30,22,49.63072904,16.6797459,26.83771115
651,31,18,41.73807657,15.63279349,25.15316473
651,32,44,64.98232097,28.54249054,45.92486728
651,33,36,39.34802563,21.6411849,34.8206665
651,34,39,50.84572905,24.07503148,38.73672565
651,35,29,48.30228971,18.13189413,29.17421766
651,36,25,43.39750911,17.08243847,27.4856435
651,37,7,22.4167883,8.481413038,13.64659358
651,38,6,21.3600617,8.007240015,12.88364918
651,39,43,60.20017056,27.97354714,45.00943736
651,40,16,36.20579123,14.51248766,23.35059265
651,41,15,31.29313312,14.25894965,22.94264999
651,42,13,27.4693117,11.25333472,18.10661556
651,43,1,8.668515701,2.514057249,4.045118114
651,44,27,39.33835964,17.49065522,28.14246424
651,45,17,35.2864526,15.58175604,25.07104547
651,46,30,48.66442059,18.45891983,29.70040201
651,47,34,44.74551944,19.51983146,31.40740881
652,1,21,42.81968686,15.63204677,25.15196326
652,2,11,24.37899796,8.779810556,14.12671518
652,3,2,10.5970414,4.156132696,6.687217508
652,4,10,24.27348545,8.728956151,14.04489045
652,5,12,25.88462161,9.0974967,14.63787219
652,6,9,24.15887194,8.615828502,13.86286806
652,7,8,23.40524885,8.409517741,13.53091404
652,8,4,17.89932717,6.385410848,10.27412606
652,9,20,35.55282893,15.48782894,24.91991676
652,10,25,30.77895674,16.58808648,26.69023114
652,11,46,58.43324213,30.76167834,49.49554045
652,12,24,40.66154391,16.16687531,26.01250238
652,13,35,49.98954187,20.65478505,33.23354914
652,14,33,38.10308474,18.30169583,29.4474286
652,15,37,46.52902867,21.27848241,34.2370782
652,16,42,52.40042428,24.87407305,40.02238353
652,17,40,51.17520939,23.35973412,37.5858122
652,18,47,63.54649319,31.79185785,51.15309928
652,19,5,21.77805642,6.645952169,10.69333704
652,20,29,42.26448461,17.50073964,28.15869008
652,21,14,26.87295984,12.5543958,20.20002284
652,22,32,31.56890664,17.83113313,28.69029321
652,23,3,14.51726667,5.051909469,8.128522336
652,24,41,48.979726,23.43193254,37.70197945
652,25,31,40.43916482,17.71874139,28.5094549
652,26,22,42.81968686,15.63204677,25.15196326
652,27,38,54.48032628,23.06692113,37.11467609
652,28,17,38.33229693,14.4439583,23.2403289
652,29,45,61.7320538,30.10592588,48.44043473
652,30,23,47.40369572,15.88267531,25.55522457
652,31,18,39.51104325,14.83572291,23.87067816
652,32,44,62.75528765,27.74541995,44.6423807
652,33,36,37.94116692,20.91836914,33.65765594
652,34,39,47.37951361,23.10392634,37.17421748
652,35,28,44.83607428,17.16078899,27.61170949
652,36,27,42.39760682,16.78504532,27.00713792
652,37,6,20.94578986,7.73367734,12.44348684
652,38,7,20.76950836,7.752003839,12.47297418
652,39,43,56.73395512,27.002442,43.44692918
652,40,16,35.20588893,14.21509451,22.87208707
652,41,15,39.44770336,13.24550719,21.31202107
652,42,13,26.4694094,10.95594157,17.62810998
652,43,1,5.690170834,1.887101202,3.036345833
652,44,26,37.93150093,16.76783946,26.97945369
652,45,19,34.2865503,15.28436289,24.59253989
652,46,30,46.43738727,17.66184924,28.41791543
652,47,34,42.51848612,18.72276087,30.12492224
653,1,24,42.87260395,15.48880005,24.92147927
653,2,7,20.87566054,7.44935155,11.98600664
653,3,2,8.292194828,2.640184932,4.248057556
653,4,10,24.64478697,8.523061254,13.71360556
653,5,9,22.38128419,7.767037695,12.49716365
653,6,12,26.22332891,9.421796864,15.15967115
653,7,8,21.73921582,7.747123404,12.46512156
653,8,6,21.09513714,7.113292006,11.44528684
653,9,17,35.27775078,13.91861626,22.39505356
653,10,32,36.50086854,18.8180032,30.27816716
653,11,46,58.00639122,30.27331856,48.70976956
653,12,20,40.38646577,14.59766264,23.48763918
653,13,34,49.71446372,19.08557237,30.70868594
653,14,28,37.8280066,16.73248316,26.9225654
653,15,36,46.10217776,20.79012263,33.45130731
653,16,42,53.42948913,23.95313194,38.54058929
653,17,39,50.74835847,22.87137434,36.80004131
653,18,47,63.11964227,31.30349807,50.36732839
653,19,5,20.81860383,6.244189312,10.0469006
653,20,26,41.98940646,15.93152696,25.63382688
653,21,21,32.59487164,14.78431253,23.78795886
653,22,35,37.29081844,20.06104985,32.27822922
653,23,3,13.33447016,4.515098884,7.264794105
653,24,40,49.25046554,23.00418976,37.01374132
653,25,30,40.70990436,17.29099861,27.82121677
653,26,25,42.87260395,15.48880005,24.92147927
653,27,37,52.81429325,22.40452679,36.04888361
653,28,19,35.97053022,14.25255289,22.93235759
653,29,45,62.00279333,29.6781831,47.75219661
653,30,23,45.73766269,15.22028097,24.48943209
653,31,18,37.84501021,14.17332857,22.80488567
653,32,44,61.08925462,27.08302562,43.57658822
653,33,41,43.66307871,23.14828586,37.24559195
653,34,38,46.9526627,22.61556656,36.38844659
653,35,27,44.40922336,16.67242921,26.8259386
653,36,22,42.12252867,15.21583265,24.48227473
653,37,13,25.67948314,9.562625178,15.38626391
653,38,4,19.29649165,6.15139219,9.897590034
653,39,43,56.30710421,26.51408222,42.66115829
653,40,14,34.93081079,12.64588183,20.34722387
653,41,15,39.50062045,13.10226046,21.08153708
653,42,11,26.19433126,9.38672889,15.10324678
653,43,1,5.714379121,1.32195393,2.127023873
653,44,33,43.65341273,18.99775618,30.5673897
653,45,16,34.01147216,13.71515021,22.06767669
653,46,29,44.77135424,16.99945491,27.35212294
653,47,31,40.85245309,18.06036653,29.05912975
654,1,24,46.57590574,16.86649403,27.1381889
654,2,7,24.85687359,8.743167335,14.06775624
654,3,2,12.27340788,3.934000716,6.329807153
654,4,10,28.15611627,9.771180674,15.7218297
654,5,9,26.36249724,9.060853479,14.57891325
654,6,11,29.73465821,10.66991628,17.1678953
654,7,8,25.25054512,8.995242824,14.4733457
654,8,6,24.60646644,8.361411426,13.45351098
654,9,17,39.25896383,15.21243204,24.47680316
654,10,32,41.05140718,19.97986338,32.14760018
654,11,46,61.51772052,31.52143798,50.71799371
654,12,20,44.36767882,15.89147842,25.56938878
654,13,34,53.69567677,20.37938815,32.79043554
654,14,28,41.80921965,18.02629894,29.004315
654,15,36,49.61350706,22.03824205,35.45953146
654,16,42,57.41070218,25.24694772,40.62233889
654,17,39,54.25968777,24.11949376,38.80826546
654,18,47,66.63097158,32.55161749,52.37555254
654,19,5,24.32993313,7.492308732,12.05512475
654,20,26,45.97061951,17.22534275,27.71557648
654,21,21,37.14541028,15.9461727,25.65739188
654,22,35,41.84135708,21.22291003,34.14766224
654,23,3,16.84579946,5.763218304,9.273018251
654,24,40,52.76179484,24.25230918,39.02196547
654,25,30,44.22123366,18.53911803,29.82944091
654,26,25,46.57590574,16.86649403,27.1381889
654,27,37,56.32562255,23.65264621,38.05710775
654,28,19,39.48185952,15.50067231,24.94058174
654,29,45,65.51412263,30.92630252,49.76042075
654,30,22,49.24899199,16.46840039,26.49765623
654,31,18,41.35633951,15.42144799,24.81310982
654,32,44,64.60058392,28.33114504,45.58481236
654,33,41,48.21361736,24.31014604,39.11502497
654,34,38,50.463992,23.86368598,38.39667074
654,35,27,47.92055266,17.92054863,28.83416275
654,36,23,46.10374173,16.50964843,26.56402432
654,37,13,27.39598782,10.68379654,17.19022864
654,38,4,23.27770471,7.445207974,11.97933963
654,39,43,59.81843351,27.76220164,44.66938244
654,40,14,38.91202384,13.93969762,22.42897347
654,41,15,43.01194975,14.35037988,23.08976123
654,42,12,30.17554431,10.68054467,17.18499638
654,43,1,10.26491777,2.483814104,3.996456894
654,44,33,48.20395137,20.15961636,32.43682272
654,45,16,37.99268521,15.008966,24.14942629
654,46,29,48.28268354,18.24757433,29.36034709
654,47,31,44.36378239,19.30848595,31.0673539
655,1,25,50.59341452,17.43742188,28.0568118
655,2,7,27.4914219,9.147855969,14.71890025
655,3,2,15.34052346,4.398128393,7.076588585
655,4,10,32.36559754,10.47168308,16.84893808
655,5,8,28.99704555,9.465542113,15.23005726
655,6,13,33.94413948,11.37041869,18.29500368
655,7,9,29.40895499,9.582140992,15.41766486
655,8,6,27.82941256,9.032803168,14.5337803
655,9,17,39.65392474,15.45639934,24.86934653
655,10,33,43.53667028,20.64349154,33.21537789
655,11,46,65.72720179,32.22194039,51.84510209
655,12,20,44.76263973,16.13544571,25.96193215
655,13,32,54.09063768,20.62335545,33.18297891
655,14,18,38.62936167,15.99046986,25.72866601
655,15,36,53.82298833,22.73874446,36.58663983
655,16,42,57.80566309,25.49091501,41.01488226
655,17,39,58.46916904,24.81999617,39.93537384
655,18,47,70.84045284,33.2521199,53.50266092
655,19,5,28.5394144,8.192811143,13.18223313
655,20,27,46.36558042,17.46931004,28.10811985
655,21,22,39.63067338,16.60980086,26.72516959
655,22,35,44.32662018,21.88653819,35.21543995
655,23,3,21.05528073,6.463720715,10.40012663
655,24,40,56.97127611,24.95281159,40.14907385
655,25,30,48.43071493,19.23962044,30.95654929
655,26,26,50.59341452,17.43742188,28.0568118
655,27,37,60.53510382,24.35314862,39.18421613
655,28,21,43.69134079,16.20117472,26.06769012
655,29,45,69.7236039,31.62680493,50.88752913
655,30,24,53.45847325,17.1689028,27.62476461
655,31,19,45.56582078,16.1219504,25.94021819
655,32,44,68.81006519,29.03164745,46.71192074
655,33,41,50.69888045,24.9737742,40.18280269
655,34,38,54.67347327,24.56418839,39.52377911
655,35,28,52.13003393,18.62105104,29.96127112
655,36,23,46.49870263,16.75361572,26.9565677
655,37,12,29.26293217,11.30563949,18.19077394
655,38,4,22.26704607,7.386363536,11.88465893
655,39,43,64.02791478,28.46270405,45.79649082
655,40,14,39.30698475,14.18366491,22.82151684
655,41,15,47.22143102,15.05088229,24.21686961
655,42,11,30.57050522,10.92451197,17.57753975
655,43,1,12.75018086,3.147442266,5.064234606
655,44,34,50.68921447,20.82324452,33.50460043
655,45,16,38.38764612,15.25293329,24.54196966
655,46,29,52.49216481,18.94807674,30.48745547
655,47,31,48.57326366,20.00898836,32.19446227
656,1,24,40.23517725,13.47227086,21.67688382
656,2,6,14.73048555,4.563243563,7.342258892
656,3,1,8.657037487,1.942197341,3.124995522
656,4,10,22.00736028,6.506532071,10.4690101
656,5,8,16.2361092,4.880929707,7.853415899
656,6,12,23.62672899,7.458590278,12.00087176
656,7,5,16.32417762,4.368751655,7.029321413
656,8,9,18.49853722,5.15008542,8.286487441
656,9,17,27.86289694,11.43610757,18.40069708
656,10,33,32.06958784,17.59036116,28.3028911
656,11,46,54.65828365,28.20016668,45.3740682
656,12,19,32.97161193,12.11515395,19.4932827
656,13,32,42.29960989,16.60306368,26.71432946
656,14,27,30.41315276,14.24997447,22.92820892
656,15,35,42.75407019,18.71697075,30.11560594
656,16,42,47.04696049,22.02861307,35.44403843
656,17,39,47.4002509,20.79822246,33.46433995
656,18,47,59.7715347,29.23034619,47.03162702
656,19,4,14.37568881,3.655174004,5.881174973
656,20,23,34.57455262,13.44901827,21.6394704
656,21,26,28.16359094,13.55667048,21.8126828
656,22,36,32.85953774,18.83340781,30.30295316
656,23,2,9.288441275,2.581575216,4.153754522
656,24,40,45.90235796,20.93103788,33.67803995
656,25,30,37.36179678,15.21784674,24.4855154
656,26,25,40.23517725,13.47227086,21.67688382
656,27,37,49.46618568,20.33137492,32.71318224
656,28,20,32.62242265,12.17940101,19.59665622
656,29,45,58.65468576,27.60503122,44.41649524
656,30,22,42.38955511,13.1471291,21.15373072
656,31,18,34.49690264,12.10017669,19.4691843
656,32,44,57.74114705,25.00987374,40.24088685
656,33,41,50.53625476,21.50773111,34.60593936
656,34,38,43.60455513,20.54241468,33.05274522
656,35,28,41.06111579,14.59927733,23.49023723
656,36,21,34.70767484,12.73332396,20.48791825
656,37,14,25.23691864,10.1612242,16.34940974
656,38,7,14.36075727,4.675863298,7.523464046
656,39,43,52.95899664,24.44093034,39.32545692
656,40,13,31.15287069,9.995998061,16.08356088
656,41,15,36.86319375,11.08573128,17.83694163
656,42,11,18.77947742,6.904220202,11.1088903
656,43,3,8.981072589,2.914858665,4.690007593
656,44,34,39.22213203,17.77011414,28.59211364
656,45,16,26.59661832,11.23264152,18.07332021
656,46,29,41.42324667,14.92630303,24.01642157
656,47,31,37.50434552,15.98721466,25.72342838
657,1,24,38.24340606,13.42798324,21.60562504
657,2,6,13.09841476,4.239010625,6.820568095
657,3,1,6.380861766,1.62147697,2.608956445
657,4,10,20.01558908,6.462244453,10.39775132
657,5,8,14.60403842,4.556696769,7.331725102
657,6,12,23.22670223,8.027560133,12.91634425
657,7,5,13.05564031,4.210309332,6.774387716
657,8,9,18.09851046,5.719055275,9.201959937
657,9,17,25.82906194,11.07898826,17.82609211
657,10,33,34.05294484,18.06171733,29.06130319
657,11,46,51.38974633,28.04172436,45.1191345
657,12,18,30.93777693,11.75803464,18.91867773
657,13,32,40.26577488,16.24594437,26.13972449
657,14,26,28.37931776,13.89285516,22.35360395
657,15,35,39.48553287,18.55852843,29.86067224
657,16,42,45.01312549,21.67149376,34.86943346
657,17,39,44.13171358,20.63978014,33.20940625
657,18,47,56.50299738,29.07190387,46.77669333
657,19,4,12.38391761,3.610886386,5.809916195
657,20,23,32.54071762,13.09189896,21.06486543
657,21,27,30.14694794,14.02802665,22.57109489
657,22,36,34.84289474,19.30476398,31.06136525
657,23,2,10.24164035,3.089134366,4.970417194
657,24,40,42.63382065,20.77259556,33.42310626
657,25,30,34.09325947,15.05940441,24.2305817
657,26,25,38.24340606,13.42798324,21.60562504
657,27,37,46.19764836,20.17293259,32.45824854
657,28,20,29.35388533,12.02095869,19.34172253
657,29,45,55.38614844,27.4465889,44.16156154
657,30,22,39.1210178,12.98868677,20.89879702
657,31,19,31.22836532,11.94173437,19.2142506
657,32,44,54.47260973,24.85143142,39.98595315
657,33,41,48.54448356,21.46344349,34.53468058
657,34,38,40.33601781,20.38397236,32.79781152
657,35,28,37.79257847,14.44083501,23.23530353
657,36,21,32.67383983,12.37620465,19.91331328
657,37,14,27.22027564,10.63258038,17.10782182
657,38,7,12.32692226,4.318743988,6.948859076
657,39,43,49.69045932,24.28248802,39.07052323
657,40,13,25.48212195,9.806253835,15.77826242
657,41,16,34.87142256,11.04144366,17.76568285
657,42,11,16.74564242,6.547100891,10.53428533
657,43,3,9.730597711,3.234263687,5.203930272
657,44,34,41.20548903,18.24147031,29.35052573
657,45,15,24.56278332,10.87552221,17.49871524
657,46,29,38.15470935,14.76786071,23.76148788
657,47,31,34.2358082,15.82877233,25.46849468
658,1,25,40.48644493,14.09961552,22.68628136
658,2,6,15.07514449,5.033062219,8.09819711
658,3,1,4.689492134,1.163460083,1.872007274
658,4,11,22.25862796,7.133876725,11.47840765
658,5,8,16.58076814,5.350748364,8.609354117
658,6,12,23.83716989,8.032612335,12.92447325
658,7,7,16.65176789,5.117600178,8.234218687
658,8,9,18.70897813,5.724107476,9.210088929
658,9,16,27.40204804,11.60130451,18.66649896
658,10,33,34.6634125,18.06676953,29.06943218
658,11,46,55.6202322,28.88413403,46.47457166
658,12,18,32.51076303,12.28035089,19.75908458
658,13,32,41.83876098,16.76826062,26.98013134
658,14,27,29.95230386,14.41517141,23.1940108
658,15,36,43.71601874,19.4009381,31.2161094
658,16,42,46.58611159,22.19381001,35.7098403
658,17,39,48.36219946,21.48218981,34.56484341
658,18,47,60.73348326,29.91431354,48.13213048
658,19,4,14.96042945,4.602494344,7.4054134
658,20,22,34.11370372,13.61421521,21.90527228
658,21,24,30.7574156,14.03307885,22.57922388
658,22,35,35.4533624,19.30981618,31.06949424
658,23,3,10.85210802,3.094186567,4.978546187
658,24,40,46.86430652,21.61500523,34.77854342
658,25,30,38.32374534,15.90181408,25.58601886
658,26,26,40.48644493,14.09961552,22.68628136
658,27,37,50.42813423,21.01534226,33.8136857
658,28,20,33.5843712,12.86336836,20.69715968
658,29,45,59.61663431,28.28899857,45.5169987
658,30,23,43.35150367,13.83109644,22.25423418
658,31,19,35.4588512,12.78414404,20.56968776
658,32,44,58.7030956,25.69384109,41.34139031
658,33,41,50.78752244,22.13507577,35.61533691
658,34,38,44.56650368,21.22638203,34.15324868
658,35,28,42.02306435,15.28324468,24.59074069
658,36,21,34.24682594,12.8985209,20.75372012
658,37,14,28.59863816,10.58136167,17.02541092
658,38,5,13.57257728,4.631538903,7.452146096
658,39,43,53.92094519,25.12489769,40.42596038
658,40,13,27.05510805,10.32857009,16.61866927
658,41,17,37.11446143,11.71307593,18.84633917
658,42,10,18.31862852,7.069417142,11.37469218
658,43,2,8.031652583,2.741750189,4.411476054
658,44,34,41.81595669,18.24652251,29.35865472
658,45,15,26.13576942,11.39783846,18.33912209
658,46,29,42.38519522,15.61027038,25.11692503
658,47,31,38.46629407,16.671182,26.82393184
659,1,24,36.96759741,13.30168067,21.40240419
659,2,8,15.75646496,5.249214392,8.445985957
659,3,1,7.906882904,2.022508688,3.254216478
659,4,10,18.73978043,6.335941877,10.19453048
659,5,9,17.26208861,5.566900537,8.957142963
659,6,11,20.31832237,7.234677487,11.64059608
659,7,5,14.78271585,4.878921577,7.850184817
659,8,6,15.1901306,4.926172628,7.926211759
659,9,17,29.00295243,11.91149697,19.16559862
659,10,33,32.0331142,17.17680501,27.63747925
659,11,46,52.10138467,28.08619918,45.19069449
659,12,20,34.11166741,12.59054334,20.25818423
659,13,32,43.43966537,17.07845307,27.479231
659,14,28,31.55320824,14.72536386,23.69311045
659,15,36,40.19717121,18.60300325,29.93223223
659,16,42,44.8293847,22.02455933,35.43751596
659,17,39,44.84335193,20.68425496,33.28096624
659,18,47,57.21463573,29.11637869,46.84825331
659,19,4,14.91359729,4.057069934,6.527825525
659,20,26,35.7146081,13.92440767,22.40437193
659,21,22,28.1271173,13.14311433,21.14727095
659,22,35,32.82306409,18.41985166,29.63754131
659,23,3,7.429463621,2.327979506,3.745719026
659,24,40,43.34545899,20.81707038,33.49466624
659,25,30,34.80489781,15.10387924,24.30214169
659,26,25,36.96759741,13.30168067,21.40240419
659,27,37,46.90928671,20.21740741,32.52980853
659,28,19,30.06552367,12.06543351,19.41328251
659,29,45,56.09778679,27.49106372,44.23312153
659,30,21,39.83265614,13.0331616,20.97035701
659,31,18,31.94000367,11.98620919,19.28581059
659,32,44,55.18424808,24.89590624,40.05751314
659,33,41,47.26867491,21.33714092,34.33145974
659,34,38,41.04765615,20.42844718,32.86937151
659,35,27,38.50421682,14.48530983,23.30686352
659,36,23,35.84773032,13.20871335,21.25281978
659,37,13,24.88741999,9.626717668,15.48938873
659,38,7,15.50081275,5.151252692,8.288365581
659,39,43,50.40209766,24.32696284,39.14208321
659,40,14,29.61140892,10.50616798,16.90442428
659,41,15,33.59561391,10.91514108,17.562462
659,42,12,19.9195329,7.379609596,11.87379184
659,43,2,6.074150366,2.118970492,3.409423522
659,44,34,39.18565839,17.35655798,27.9267018
659,45,16,27.7366738,11.70803092,18.83822175
659,46,29,38.86634769,14.81233553,23.83304786
659,47,31,34.94744654,15.87324715,25.54005467
660,1,25,41.27636353,14.64607246,23.56553058
660,2,6,14.9015173,4.907820227,7.896682745
660,3,1,2.652632365,0.547048977,0.880201803
660,4,11,23.04854655,7.680333666,12.35765687
660,5,7,16.40714095,5.225506371,8.407839751
660,6,12,27.39560129,9.222881602,14.8396165
660,7,8,17.10821352,5.344081434,8.598627028
660,8,10,22.26740952,6.914376743,11.12523218
660,9,15,29.96857449,11.21067497,18.03797603
660,10,33,37.91266617,18.80318691,30.25432774
660,11,46,55.44231954,29.17549646,46.94337381
660,12,17,32.17273513,11.89540997,19.13971464
660,13,31,41.50073308,16.3833197,26.3607614
660,14,23,29.61427596,14.03023049,22.57464086
660,15,35,43.53810608,19.69230053,31.68491156
660,16,38,46.05981497,21.37807348,34.39732023
660,17,40,48.18428679,21.77355224,35.03364556
660,18,47,60.55557059,30.20567597,48.60093264
660,19,5,15.41687508,4.8289756,7.76982174
660,20,22,33.77567582,13.2292743,21.28590234
660,21,27,34.00666927,14.76949623,23.76411944
660,22,36,38.70261607,20.04623356,32.2543898
660,23,4,14.50674255,4.316183622,6.944739447
660,24,41,46.68639386,21.90636766,35.24734557
660,25,30,38.14583268,16.19317652,26.05482101
660,26,26,41.27636353,14.64607246,23.56553058
660,27,37,50.25022157,21.30670469,34.28248785
660,28,21,33.40645854,13.15473079,21.16596184
660,29,45,59.43872165,28.580361,45.98580085
660,30,24,43.173591,14.12245888,22.72303633
660,31,20,35.28093853,13.07550647,21.03848992
660,32,44,58.52518294,25.98520352,41.81019246
660,33,42,51.57744103,22.68153271,36.49458613
660,34,39,44.38859102,21.51774446,34.62205083
660,35,28,41.84515168,15.57460711,25.05954284
660,36,19,33.90879804,12.51357998,20.13435019
660,37,16,30.76697196,11.25309957,18.10623721
660,38,3,11.91481323,3.916626637,6.301852259
660,39,43,53.74303253,25.41626012,40.89476254
660,40,13,26.71708015,9.943629169,15.99929933
660,41,18,37.90438003,12.25953287,19.72558839
660,42,9,17.98060062,6.684476225,10.75532225
660,43,2,10.05749571,3.074867313,4.947461507
660,44,34,45.06521036,18.98293989,30.54355028
660,45,14,25.79774152,11.01289755,17.71975215
660,46,29,42.20728256,15.90163281,25.58572719
660,47,32,38.28838141,16.96254443,27.292734
661,1,25,43.80748839,15.59906539,25.09889622
661,2,6,18.72757858,6.767381759,10.88871725
661,3,2,8.351062383,2.292227212,3.688193585
661,4,11,25.57967141,8.633326603,13.8910225
661,5,7,20.23320223,7.085067904,11.39987426
661,6,12,27.15821335,9.532062213,15.3370881
661,7,9,21.84539594,7.570633774,12.18114974
661,8,8,22.03002158,7.223557355,11.62270378
661,9,16,30.89008142,13.07592513,21.03916353
661,10,33,35.70752938,19.07923671,30.69849186
661,11,46,58.94127566,30.38358391,48.88718651
661,12,18,35.99879641,13.7549715,22.13174915
661,13,32,45.32679436,18.24288124,29.35279591
661,14,27,33.44033724,15.88979202,25.56667537
661,15,36,47.0370622,20.90038798,33.62872426
661,16,40,49.04181977,23.11044081,37.18469926
661,17,39,51.68324291,22.98163969,36.97745826
661,18,47,64.05452672,31.41376342,50.54474534
661,19,5,21.75348827,6.354454661,10.22431755
661,20,23,37.6017371,15.08883583,24.27793685
661,21,22,31.80153248,15.04554603,24.20828356
661,22,35,36.49747928,20.32228336,32.69855392
661,23,3,14.26935461,4.625364233,7.442211051
661,24,41,50.18534998,23.11445511,37.19115827
661,25,30,41.6447888,17.40126396,27.99863371
661,26,26,43.80748839,15.59906539,25.09889622
661,27,37,53.74917769,22.51479214,36.22630055
661,28,20,36.90541466,14.36281823,23.10977454
661,29,45,62.93767777,29.78844845,47.92961355
661,30,24,46.67254713,15.33054632,24.66684903
661,31,19,38.77989466,14.28359392,22.98230262
661,32,44,62.02413906,27.19329096,43.75400516
661,33,42,42.86973956,23.40951936,37.66591666
661,34,38,47.88754714,22.72583191,36.56586354
661,35,28,45.3441078,16.78269456,27.00335555
661,36,21,37.73485932,14.37314151,23.12638469
661,37,13,24.88614398,9.823858679,15.80658861
661,38,4,14.9088223,5.308701057,8.541700001
661,39,43,57.24198865,26.62434757,42.83857524
661,40,14,30.54314143,11.8031907,18.99133384
661,41,17,40.43550489,13.21252581,21.25895403
661,42,10,21.8066619,8.544037757,13.74735675
661,43,1,4.921039961,1.583187431,2.547348576
661,44,34,42.86007357,19.25898968,30.9877144
661,45,15,29.6238028,12.87245908,20.71178666
661,46,29,45.70623868,17.10972025,27.52953989
661,47,31,41.78733753,18.17063188,29.2365467
662,1,24,39.40307437,14.15014883,22.76758946
662,2,6,15.95601609,5.746871226,9.246715803
662,3,1,3.372550385,0.937704608,1.508766714
662,4,10,21.17525739,7.184410035,11.55971575
662,5,8,17.46163975,6.064557371,9.75787281
662,6,12,22.75379933,8.083145645,13.00578134
662,7,9,17.44098192,6.121717206,9.849842985
662,8,7,17.62560756,5.774640787,9.291397026
662,9,17,28.32833791,12.26940085,19.74146596
662,10,33,33.27086421,17.66345095,28.42049258
662,11,46,54.53686164,28.93466734,46.55587975
662,12,20,33.43705289,12.94844722,20.83405158
662,13,32,42.76505085,17.43635696,28.05509834
662,14,27,30.87859372,15.08326775,24.2689778
662,15,36,42.63264818,19.45147141,31.2974175
662,16,42,48.90494844,22.38366467,36.01531646
662,17,39,47.27882889,21.53272312,34.6461515
662,18,47,59.65011269,29.96484685,48.21343858
